path,label,predicted_score,predicted_class
"%12 = alloca i32, align 4
%13 = alloca i32, align 4
%14 = alloca i32, align 4
%15 = alloca i32, align 4
%16 = alloca double, align 8
%17 = alloca double, align 8
%18 = alloca ptr, align 8
%19 = alloca ptr, align 8
%20 = alloca ptr, align 8
%21 = alloca ptr, align 8
%22 = alloca ptr, align 8
%23 = alloca i32, align 4
%24 = alloca i32, align 4
%25 = alloca i32, align 4
store i32 %0, ptr %12, align 4
store i32 %1, ptr %13, align 4
store i32 %2, ptr %14, align 4
store i32 %3, ptr %15, align 4
store double %4, ptr %16, align 8
store double %5, ptr %17, align 8
store ptr %6, ptr %18, align 8
store ptr %7, ptr %19, align 8
store ptr %8, ptr %20, align 8
store ptr %9, ptr %21, align 8
store ptr %10, ptr %22, align 8
store i32 0, ptr %23, align 4
br label %26

%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %23, align 4
br label %87

%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

store i32 0, ptr %24, align 4
br label %92

%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

%97 = load double, ptr %17, align 8
%98 = load ptr, ptr %22, align 8
%99 = load i32, ptr %23, align 4
%100 = sext i32 %99 to i64
%101 = getelementptr inbounds [1200 x double], ptr %98, i64 %100
%102 = load i32, ptr %24, align 4
%103 = sext i32 %102 to i64
%104 = getelementptr inbounds [1200 x double], ptr %101, i64 0, i64 %103
%105 = load double, ptr %104, align 8
%106 = fmul double %105, %97
store double %106, ptr %104, align 8
store i32 0, ptr %25, align 4
br label %107

%108 = load i32, ptr %25, align 4
%109 = load i32, ptr %13, align 4
%110 = icmp slt i32 %108, %109
br i1 %110, label %111, label %140

%112 = load ptr, ptr %18, align 8
%113 = load i32, ptr %23, align 4
%114 = sext i32 %113 to i64
%115 = getelementptr inbounds [900 x double], ptr %112, i64 %114
%116 = load i32, ptr %25, align 4
%117 = sext i32 %116 to i64
%118 = getelementptr inbounds [900 x double], ptr %115, i64 0, i64 %117
%119 = load double, ptr %118, align 8
%120 = load ptr, ptr %21, align 8
%121 = load i32, ptr %25, align 4
%122 = sext i32 %121 to i64
%123 = getelementptr inbounds [1200 x double], ptr %120, i64 %122
%124 = load i32, ptr %24, align 4
%125 = sext i32 %124 to i64
%126 = getelementptr inbounds [1200 x double], ptr %123, i64 0, i64 %125
%127 = load double, ptr %126, align 8
%128 = load ptr, ptr %22, align 8
%129 = load i32, ptr %23, align 4
%130 = sext i32 %129 to i64
%131 = getelementptr inbounds [1200 x double], ptr %128, i64 %130
%132 = load i32, ptr %24, align 4
%133 = sext i32 %132 to i64
%134 = getelementptr inbounds [1200 x double], ptr %131, i64 0, i64 %133
%135 = load double, ptr %134, align 8
%136 = call double @llvm.fmuladd.f64(double %119, double %127, double %135)
store double %136, ptr %134, align 8
br label %137

%138 = load i32, ptr %25, align 4
%139 = add nsw i32 %138, 1
store i32 %139, ptr %25, align 4
br label %107, !llvm.loop !10
",0,0.85,1
"%12 = alloca i32, align 4
%13 = alloca i32, align 4
%14 = alloca i32, align 4
%15 = alloca i32, align 4
%16 = alloca double, align 8
%17 = alloca double, align 8
%18 = alloca ptr, align 8
%19 = alloca ptr, align 8
%20 = alloca ptr, align 8
%21 = alloca ptr, align 8
%22 = alloca ptr, align 8
%23 = alloca i32, align 4
%24 = alloca i32, align 4
%25 = alloca i32, align 4
store i32 %0, ptr %12, align 4
store i32 %1, ptr %13, align 4
store i32 %2, ptr %14, align 4
store i32 %3, ptr %15, align 4
store double %4, ptr %16, align 8
store double %5, ptr %17, align 8
store ptr %6, ptr %18, align 8
store ptr %7, ptr %19, align 8
store ptr %8, ptr %20, align 8
store ptr %9, ptr %21, align 8
store ptr %10, ptr %22, align 8
store i32 0, ptr %23, align 4
br label %26

%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %23, align 4
br label %87

%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

store i32 0, ptr %24, align 4
br label %92

%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

%97 = load double, ptr %17, align 8
%98 = load ptr, ptr %22, align 8
%99 = load i32, ptr %23, align 4
%100 = sext i32 %99 to i64
%101 = getelementptr inbounds [1200 x double], ptr %98, i64 %100
%102 = load i32, ptr %24, align 4
%103 = sext i32 %102 to i64
%104 = getelementptr inbounds [1200 x double], ptr %101, i64 0, i64 %103
%105 = load double, ptr %104, align 8
%106 = fmul double %105, %97
store double %106, ptr %104, align 8
store i32 0, ptr %25, align 4
br label %107

%108 = load i32, ptr %25, align 4
%109 = load i32, ptr %13, align 4
%110 = icmp slt i32 %108, %109
br i1 %110, label %111, label %140

br label %141

%142 = load i32, ptr %24, align 4
%143 = add nsw i32 %142, 1
store i32 %143, ptr %24, align 4
br label %92, !llvm.loop !11
",0,0.85,1
"%12 = alloca i32, align 4
%13 = alloca i32, align 4
%14 = alloca i32, align 4
%15 = alloca i32, align 4
%16 = alloca double, align 8
%17 = alloca double, align 8
%18 = alloca ptr, align 8
%19 = alloca ptr, align 8
%20 = alloca ptr, align 8
%21 = alloca ptr, align 8
%22 = alloca ptr, align 8
%23 = alloca i32, align 4
%24 = alloca i32, align 4
%25 = alloca i32, align 4
store i32 %0, ptr %12, align 4
store i32 %1, ptr %13, align 4
store i32 %2, ptr %14, align 4
store i32 %3, ptr %15, align 4
store double %4, ptr %16, align 8
store double %5, ptr %17, align 8
store ptr %6, ptr %18, align 8
store ptr %7, ptr %19, align 8
store ptr %8, ptr %20, align 8
store ptr %9, ptr %21, align 8
store ptr %10, ptr %22, align 8
store i32 0, ptr %23, align 4
br label %26

%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %23, align 4
br label %87

%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

store i32 0, ptr %24, align 4
br label %92

%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

br label %145

%146 = load i32, ptr %23, align 4
%147 = add nsw i32 %146, 1
store i32 %147, ptr %23, align 4
br label %87, !llvm.loop !12
",0,0.85,1
"%12 = alloca i32, align 4
%13 = alloca i32, align 4
%14 = alloca i32, align 4
%15 = alloca i32, align 4
%16 = alloca double, align 8
%17 = alloca double, align 8
%18 = alloca ptr, align 8
%19 = alloca ptr, align 8
%20 = alloca ptr, align 8
%21 = alloca ptr, align 8
%22 = alloca ptr, align 8
%23 = alloca i32, align 4
%24 = alloca i32, align 4
%25 = alloca i32, align 4
store i32 %0, ptr %12, align 4
store i32 %1, ptr %13, align 4
store i32 %2, ptr %14, align 4
store i32 %3, ptr %15, align 4
store double %4, ptr %16, align 8
store double %5, ptr %17, align 8
store ptr %6, ptr %18, align 8
store ptr %7, ptr %19, align 8
store ptr %8, ptr %20, align 8
store ptr %9, ptr %21, align 8
store ptr %10, ptr %22, align 8
store i32 0, ptr %23, align 4
br label %26

%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %23, align 4
br label %87

%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

ret void
",0,0.30000000000000004,0
"%32 = load i32, ptr %24, align 4
%33 = load i32, ptr %13, align 4
%34 = icmp slt i32 %32, %33
br i1 %34, label %35, label %82

%36 = load ptr, ptr %18, align 8
%37 = load i32, ptr %23, align 4
%38 = sext i32 %37 to i64
%39 = getelementptr inbounds [900 x double], ptr %36, i64 %38
%40 = load i32, ptr %24, align 4
%41 = sext i32 %40 to i64
%42 = getelementptr inbounds [900 x double], ptr %39, i64 0, i64 %41
store double 0.000000e+00, ptr %42, align 8
store i32 0, ptr %25, align 4
br label %43

%44 = load i32, ptr %25, align 4
%45 = load i32, ptr %14, align 4
%46 = icmp slt i32 %44, %45
br i1 %46, label %47, label %78

br label %79

%80 = load i32, ptr %24, align 4
%81 = add nsw i32 %80, 1
store i32 %81, ptr %24, align 4
br label %31, !llvm.loop !8
",0,0.85,1
"%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %24, align 4
br label %31

%32 = load i32, ptr %24, align 4
%33 = load i32, ptr %13, align 4
%34 = icmp slt i32 %32, %33
br i1 %34, label %35, label %82

%36 = load ptr, ptr %18, align 8
%37 = load i32, ptr %23, align 4
%38 = sext i32 %37 to i64
%39 = getelementptr inbounds [900 x double], ptr %36, i64 %38
%40 = load i32, ptr %24, align 4
%41 = sext i32 %40 to i64
%42 = getelementptr inbounds [900 x double], ptr %39, i64 0, i64 %41
store double 0.000000e+00, ptr %42, align 8
store i32 0, ptr %25, align 4
br label %43

%44 = load i32, ptr %25, align 4
%45 = load i32, ptr %14, align 4
%46 = icmp slt i32 %44, %45
br i1 %46, label %47, label %78

br label %79

%80 = load i32, ptr %24, align 4
%81 = add nsw i32 %80, 1
store i32 %81, ptr %24, align 4
br label %31, !llvm.loop !8
",0,0.85,1
"%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %24, align 4
br label %31

%32 = load i32, ptr %24, align 4
%33 = load i32, ptr %13, align 4
%34 = icmp slt i32 %32, %33
br i1 %34, label %35, label %82

br label %83

%84 = load i32, ptr %23, align 4
%85 = add nsw i32 %84, 1
store i32 %85, ptr %23, align 4
br label %26, !llvm.loop !9
",0,0.85,1
"%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %23, align 4
br label %87

%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

store i32 0, ptr %24, align 4
br label %92

%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

%97 = load double, ptr %17, align 8
%98 = load ptr, ptr %22, align 8
%99 = load i32, ptr %23, align 4
%100 = sext i32 %99 to i64
%101 = getelementptr inbounds [1200 x double], ptr %98, i64 %100
%102 = load i32, ptr %24, align 4
%103 = sext i32 %102 to i64
%104 = getelementptr inbounds [1200 x double], ptr %101, i64 0, i64 %103
%105 = load double, ptr %104, align 8
%106 = fmul double %105, %97
store double %106, ptr %104, align 8
store i32 0, ptr %25, align 4
br label %107

%108 = load i32, ptr %25, align 4
%109 = load i32, ptr %13, align 4
%110 = icmp slt i32 %108, %109
br i1 %110, label %111, label %140

br label %141

%142 = load i32, ptr %24, align 4
%143 = add nsw i32 %142, 1
store i32 %143, ptr %24, align 4
br label %92, !llvm.loop !11
",0,0.85,1
"%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %23, align 4
br label %87

%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

store i32 0, ptr %24, align 4
br label %92

%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

br label %145

%146 = load i32, ptr %23, align 4
%147 = add nsw i32 %146, 1
store i32 %147, ptr %23, align 4
br label %87, !llvm.loop !12
",0,0.9,1
"%27 = load i32, ptr %23, align 4
%28 = load i32, ptr %12, align 4
%29 = icmp slt i32 %27, %28
br i1 %29, label %30, label %86

store i32 0, ptr %23, align 4
br label %87

%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

ret void
",0,0.4,0
"%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

%97 = load double, ptr %17, align 8
%98 = load ptr, ptr %22, align 8
%99 = load i32, ptr %23, align 4
%100 = sext i32 %99 to i64
%101 = getelementptr inbounds [1200 x double], ptr %98, i64 %100
%102 = load i32, ptr %24, align 4
%103 = sext i32 %102 to i64
%104 = getelementptr inbounds [1200 x double], ptr %101, i64 0, i64 %103
%105 = load double, ptr %104, align 8
%106 = fmul double %105, %97
store double %106, ptr %104, align 8
store i32 0, ptr %25, align 4
br label %107

%108 = load i32, ptr %25, align 4
%109 = load i32, ptr %13, align 4
%110 = icmp slt i32 %108, %109
br i1 %110, label %111, label %140

br label %141

%142 = load i32, ptr %24, align 4
%143 = add nsw i32 %142, 1
store i32 %143, ptr %24, align 4
br label %92, !llvm.loop !11
",0,0.9,1
"%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

store i32 0, ptr %24, align 4
br label %92

%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

%97 = load double, ptr %17, align 8
%98 = load ptr, ptr %22, align 8
%99 = load i32, ptr %23, align 4
%100 = sext i32 %99 to i64
%101 = getelementptr inbounds [1200 x double], ptr %98, i64 %100
%102 = load i32, ptr %24, align 4
%103 = sext i32 %102 to i64
%104 = getelementptr inbounds [1200 x double], ptr %101, i64 0, i64 %103
%105 = load double, ptr %104, align 8
%106 = fmul double %105, %97
store double %106, ptr %104, align 8
store i32 0, ptr %25, align 4
br label %107

%108 = load i32, ptr %25, align 4
%109 = load i32, ptr %13, align 4
%110 = icmp slt i32 %108, %109
br i1 %110, label %111, label %140

br label %141

%142 = load i32, ptr %24, align 4
%143 = add nsw i32 %142, 1
store i32 %143, ptr %24, align 4
br label %92, !llvm.loop !11
",0,0.9,1
"%88 = load i32, ptr %23, align 4
%89 = load i32, ptr %12, align 4
%90 = icmp slt i32 %88, %89
br i1 %90, label %91, label %148

store i32 0, ptr %24, align 4
br label %92

%93 = load i32, ptr %24, align 4
%94 = load i32, ptr %15, align 4
%95 = icmp slt i32 %93, %94
br i1 %95, label %96, label %144

br label %145

%146 = load i32, ptr %23, align 4
%147 = add nsw i32 %146, 1
store i32 %147, ptr %23, align 4
br label %87, !llvm.loop !12
",0,0.8,1
"%3 = alloca i32, align 4
%4 = alloca i32, align 4
%5 = alloca ptr, align 8
%6 = alloca i32, align 4
%7 = alloca i32, align 4
%8 = alloca i32, align 4
%9 = alloca i32, align 4
%10 = alloca double, align 8
%11 = alloca double, align 8
%12 = alloca ptr, align 8
%13 = alloca ptr, align 8
%14 = alloca ptr, align 8
%15 = alloca ptr, align 8
%16 = alloca ptr, align 8
store i32 0, ptr %3, align 4
store i32 %0, ptr %4, align 4
store ptr %1, ptr %5, align 8
store i32 800, ptr %6, align 4
store i32 900, ptr %7, align 4
store i32 1100, ptr %8, align 4
store i32 1200, ptr %9, align 4
%17 = call ptr @polybench_alloc_data(i64 noundef 720000, i32 noundef 8)
store ptr %17, ptr %12, align 8
%18 = call ptr @polybench_alloc_data(i64 noundef 880000, i32 noundef 8)
store ptr %18, ptr %13, align 8
%19 = call ptr @polybench_alloc_data(i64 noundef 990000, i32 noundef 8)
store ptr %19, ptr %14, align 8
%20 = call ptr @polybench_alloc_data(i64 noundef 1080000, i32 noundef 8)
store ptr %20, ptr %15, align 8
%21 = call ptr @polybench_alloc_data(i64 noundef 960000, i32 noundef 8)
store ptr %21, ptr %16, align 8
%22 = load i32, ptr %6, align 4
%23 = load i32, ptr %7, align 4
%24 = load i32, ptr %8, align 4
%25 = load i32, ptr %9, align 4
%26 = load ptr, ptr %13, align 8
%27 = getelementptr inbounds [800 x [1100 x double]], ptr %26, i64 0, i64 0
%28 = load ptr, ptr %14, align 8
%29 = getelementptr inbounds [1100 x [900 x double]], ptr %28, i64 0, i64 0
%30 = load ptr, ptr %15, align 8
%31 = getelementptr inbounds [900 x [1200 x double]], ptr %30, i64 0, i64 0
%32 = load ptr, ptr %16, align 8
%33 = getelementptr inbounds [800 x [1200 x double]], ptr %32, i64 0, i64 0
call void @init_array(i32 noundef %22, i32 noundef %23, i32 noundef %24, i32 noundef %25, ptr noundef %10, ptr noundef %11, ptr noundef %27, ptr noundef %29, ptr noundef %31, ptr noundef %33)
%34 = load i32, ptr %6, align 4
%35 = load i32, ptr %7, align 4
%36 = load i32, ptr %8, align 4
%37 = load i32, ptr %9, align 4
%38 = load double, ptr %10, align 8
%39 = load double, ptr %11, align 8
%40 = load ptr, ptr %12, align 8
%41 = getelementptr inbounds [800 x [900 x double]], ptr %40, i64 0, i64 0
%42 = load ptr, ptr %13, align 8
%43 = getelementptr inbounds [800 x [1100 x double]], ptr %42, i64 0, i64 0
%44 = load ptr, ptr %14, align 8
%45 = getelementptr inbounds [1100 x [900 x double]], ptr %44, i64 0, i64 0
%46 = load ptr, ptr %15, align 8
%47 = getelementptr inbounds [900 x [1200 x double]], ptr %46, i64 0, i64 0
%48 = load ptr, ptr %16, align 8
%49 = getelementptr inbounds [800 x [1200 x double]], ptr %48, i64 0, i64 0
call void @kernel_2mm(i32 noundef %34, i32 noundef %35, i32 noundef %36, i32 noundef %37, double noundef %38, double noundef %39, ptr noundef %41, ptr noundef %43, ptr noundef %45, ptr noundef %47, ptr noundef %49)
%50 = load i32, ptr %4, align 4
%51 = icmp sgt i32 %50, 42
br i1 %51, label %52, label %63

%53 = load ptr, ptr %5, align 8
%54 = getelementptr inbounds ptr, ptr %53, i64 0
%55 = load ptr, ptr %54, align 8
%56 = call i32 @strcmp(ptr noundef %55, ptr noundef @.str) #5
%57 = icmp ne i32 %56, 0
br i1 %57, label %63, label %58

%64 = load ptr, ptr %12, align 8
call void @free(ptr noundef %64) #6
%65 = load ptr, ptr %13, align 8
call void @free(ptr noundef %65) #6
%66 = load ptr, ptr %14, align 8
call void @free(ptr noundef %66) #6
%67 = load ptr, ptr %15, align 8
call void @free(ptr noundef %67) #6
%68 = load ptr, ptr %16, align 8
call void @free(ptr noundef %68) #6
ret i32 0
",0,0.8,1
"%3 = alloca i32, align 4
%4 = alloca i32, align 4
%5 = alloca ptr, align 8
%6 = alloca i32, align 4
%7 = alloca i32, align 4
%8 = alloca i32, align 4
%9 = alloca i32, align 4
%10 = alloca double, align 8
%11 = alloca double, align 8
%12 = alloca ptr, align 8
%13 = alloca ptr, align 8
%14 = alloca ptr, align 8
%15 = alloca ptr, align 8
%16 = alloca ptr, align 8
store i32 0, ptr %3, align 4
store i32 %0, ptr %4, align 4
store ptr %1, ptr %5, align 8
store i32 800, ptr %6, align 4
store i32 900, ptr %7, align 4
store i32 1100, ptr %8, align 4
store i32 1200, ptr %9, align 4
%17 = call ptr @polybench_alloc_data(i64 noundef 720000, i32 noundef 8)
store ptr %17, ptr %12, align 8
%18 = call ptr @polybench_alloc_data(i64 noundef 880000, i32 noundef 8)
store ptr %18, ptr %13, align 8
%19 = call ptr @polybench_alloc_data(i64 noundef 990000, i32 noundef 8)
store ptr %19, ptr %14, align 8
%20 = call ptr @polybench_alloc_data(i64 noundef 1080000, i32 noundef 8)
store ptr %20, ptr %15, align 8
%21 = call ptr @polybench_alloc_data(i64 noundef 960000, i32 noundef 8)
store ptr %21, ptr %16, align 8
%22 = load i32, ptr %6, align 4
%23 = load i32, ptr %7, align 4
%24 = load i32, ptr %8, align 4
%25 = load i32, ptr %9, align 4
%26 = load ptr, ptr %13, align 8
%27 = getelementptr inbounds [800 x [1100 x double]], ptr %26, i64 0, i64 0
%28 = load ptr, ptr %14, align 8
%29 = getelementptr inbounds [1100 x [900 x double]], ptr %28, i64 0, i64 0
%30 = load ptr, ptr %15, align 8
%31 = getelementptr inbounds [900 x [1200 x double]], ptr %30, i64 0, i64 0
%32 = load ptr, ptr %16, align 8
%33 = getelementptr inbounds [800 x [1200 x double]], ptr %32, i64 0, i64 0
call void @init_array(i32 noundef %22, i32 noundef %23, i32 noundef %24, i32 noundef %25, ptr noundef %10, ptr noundef %11, ptr noundef %27, ptr noundef %29, ptr noundef %31, ptr noundef %33)
%34 = load i32, ptr %6, align 4
%35 = load i32, ptr %7, align 4
%36 = load i32, ptr %8, align 4
%37 = load i32, ptr %9, align 4
%38 = load double, ptr %10, align 8
%39 = load double, ptr %11, align 8
%40 = load ptr, ptr %12, align 8
%41 = getelementptr inbounds [800 x [900 x double]], ptr %40, i64 0, i64 0
%42 = load ptr, ptr %13, align 8
%43 = getelementptr inbounds [800 x [1100 x double]], ptr %42, i64 0, i64 0
%44 = load ptr, ptr %14, align 8
%45 = getelementptr inbounds [1100 x [900 x double]], ptr %44, i64 0, i64 0
%46 = load ptr, ptr %15, align 8
%47 = getelementptr inbounds [900 x [1200 x double]], ptr %46, i64 0, i64 0
%48 = load ptr, ptr %16, align 8
%49 = getelementptr inbounds [800 x [1200 x double]], ptr %48, i64 0, i64 0
call void @kernel_2mm(i32 noundef %34, i32 noundef %35, i32 noundef %36, i32 noundef %37, double noundef %38, double noundef %39, ptr noundef %41, ptr noundef %43, ptr noundef %45, ptr noundef %47, ptr noundef %49)
%50 = load i32, ptr %4, align 4
%51 = icmp sgt i32 %50, 42
br i1 %51, label %52, label %63

%53 = load ptr, ptr %5, align 8
%54 = getelementptr inbounds ptr, ptr %53, i64 0
%55 = load ptr, ptr %54, align 8
%56 = call i32 @strcmp(ptr noundef %55, ptr noundef @.str) #5
%57 = icmp ne i32 %56, 0
br i1 %57, label %63, label %58

%59 = load i32, ptr %6, align 4
%60 = load i32, ptr %9, align 4
%61 = load ptr, ptr %16, align 8
%62 = getelementptr inbounds [800 x [1200 x double]], ptr %61, i64 0, i64 0
call void @print_array(i32 noundef %59, i32 noundef %60, ptr noundef %62)
br label %63

%64 = load ptr, ptr %12, align 8
call void @free(ptr noundef %64) #6
%65 = load ptr, ptr %13, align 8
call void @free(ptr noundef %65) #6
%66 = load ptr, ptr %14, align 8
call void @free(ptr noundef %66) #6
%67 = load ptr, ptr %15, align 8
call void @free(ptr noundef %67) #6
%68 = load ptr, ptr %16, align 8
call void @free(ptr noundef %68) #6
ret i32 0
",0,0.15000000000000002,0
